,Latitude,Longitude,MedInc,Cluster
781,37.61,-122.1,4.5281,1
782,37.66,-122.13,4.3456,1
783,37.65,-122.11,3.4861,1
784,37.64,-122.11,5.2312,1
785,37.64,-122.11,3.6708,1
786,37.64,-122.12,3.8875,1
787,37.63,-122.09,3.9167,1
788,37.64,-122.09,3.9063,1
789,37.63,-122.1,3.7895,1
790,37.64,-122.08,3.8,1
791,37.64,-122.08,5.7309,1
792,37.64,-122.09,4.1141,1
793,37.64,-122.09,5.2838,1
794,37.64,-122.08,3.3479,1
795,37.64,-122.08,3.142,1
796,37.63,-122.08,3.7614,1
797,37.63,-122.08,4.25,1
798,37.64,-122.08,3.9338,1
799,37.64,-122.07,2.5158,1
800,37.63,-122.07,2.4808,1
801,37.64,-122.07,4.7083,1
802,37.64,-122.06,4.1652,1
803,37.64,-122.06,3.5541,1
804,37.65,-122.06,3.8036,1
805,37.64,-122.06,3.8259,1
806,37.63,-122.04,3.2331,1
807,37.62,-122.03,4.7109,1
808,37.62,-122.03,4.2468,1
809,37.62,-122.04,6.396,1
810,37.62,-122.04,3.8125,1
811,37.62,-122.04,3.2857,1
812,37.62,-122.03,3.8929,1
813,37.61,-122.03,3.7262,1
814,37.61,-122.03,4.0125,1
815,37.61,-122.04,4.1719,1
816,37.62,-122.04,4.2857,1
817,37.63,-122.08,3.6458,1
818,37.62,-122.08,2.6875,1
819,37.63,-122.07,3.7292,1
820,37.63,-122.07,4.5913,1
821,37.63,-122.06,3.8625,1
822,37.63,-122.06,3.3611,1
823,37.61,-122.05,2.8971,1
824,37.63,-122.08,4.0326,1
825,37.63,-122.08,4.0682,1
826,37.63,-122.09,5.3644,1
827,37.63,-122.09,4.7019,1
828,37.62,-122.08,5.64,1
829,37.61,-122.08,3.7931,1
830,37.61,-121.99,4.6458,1
831,37.6,-122.02,3.694,1
832,37.6,-122.02,2.652,1
833,37.6,-122.02,3.5,1
834,37.6,-122.02,3.2386,1
835,37.61,-122.03,5.097,1
836,37.6,-122.04,4.3875,1
837,37.6,-122.06,4.625,1
838,37.61,-122.08,5.0406,1
839,37.6,-122.06,5.8704,1
840,37.6,-122.06,5.3226,1
841,37.59,-122.08,4.235,1
842,37.59,-122.07,4.825,1
843,37.58,-122.08,5.5218,1
844,37.58,-122.07,6.5116,1
845,37.58,-122.07,6.0661,1
846,37.58,-122.08,6.0074,1
847,37.59,-122.07,4.6211,1
848,37.58,-122.07,5.225,1
849,37.59,-122.04,5.3428,1
850,37.59,-122.05,3.7462,1
851,37.6,-122.03,4.5721,1
852,37.59,-122.02,3.6923,1
853,37.59,-122.03,4.6786,1
854,37.59,-122.01,2.875,1
855,37.58,-122.02,3.3617,1
856,37.58,-122.01,5.7579,1
857,37.6,-122.09,2.9706,1
858,37.6,-122.08,3.9022,1
859,37.57,-121.97,4.6146,1
860,37.58,-121.96,5.7192,1
861,37.58,-121.98,3.6832,1
862,37.58,-121.99,6.2073,1
863,37.58,-122.0,5.8151,1
864,37.57,-122.01,5.8322,1
865,37.58,-122.04,5.6277,1
866,37.57,-122.04,5.2879,1
867,37.57,-122.07,6.5615,1
868,37.58,-122.06,5.6758,1
869,37.57,-122.05,6.1047,1
870,37.49,-121.93,3.5714,1
871,37.52,-122.07,6.0824,1
872,37.56,-122.02,4.3594,1
873,37.56,-122.02,5.5737,1
874,37.56,-122.03,4.8962,1
875,37.56,-122.03,4.6978,1
876,37.56,-122.01,4.4259,1
877,37.55,-122.01,3.3008,1
878,37.55,-122.02,4.5687,1
879,37.56,-122.01,3.8179,1
880,37.56,-121.99,5.0,1
881,37.56,-121.99,4.3393,1
882,37.55,-121.96,4.1387,1
883,37.56,-121.97,4.8052,1
884,37.54,-121.97,4.6349,1
885,37.55,-121.97,3.168,1
886,37.54,-121.98,3.1326,1
887,37.55,-121.99,2.9074,1
888,37.56,-121.94,8.3996,1
889,37.55,-121.95,6.6478,1
890,37.54,-121.93,6.629,1
891,37.54,-121.94,6.2179,1
892,37.53,-121.94,5.761,1
893,37.54,-121.95,4.6641,1
894,37.54,-121.94,6.7599,1
895,37.54,-121.96,3.9909,1
896,37.53,-121.96,4.2955,1
897,37.53,-121.96,4.9615,1
898,37.53,-121.96,2.6198,1
899,37.54,-121.97,4.7135,1
900,37.53,-121.97,4.75,1
901,37.53,-121.97,5.4299,1
902,37.53,-121.98,4.6,1
903,37.53,-121.98,4.1947,1
904,37.54,-121.99,5.388,1
905,37.54,-121.99,3.9444,1
906,37.54,-121.99,5.3283,1
907,37.55,-121.99,4.8403,1
908,37.54,-122.0,5.1616,1
909,37.55,-122.01,4.9167,1
910,37.55,-122.0,4.1591,1
911,37.54,-122.01,5.0,1
912,37.54,-122.0,5.8325,1
913,37.53,-122.01,5.7057,1
914,37.53,-121.99,5.0423,1
915,37.52,-121.97,4.5317,1
916,37.51,-121.97,5.4359,1
917,37.52,-121.97,5.0824,1
918,37.52,-121.95,5.2308,1
919,37.51,-121.96,4.4107,1
920,37.52,-121.96,5.2396,1
921,37.53,-121.93,4.7478,1
922,37.53,-121.92,8.4045,1
923,37.49,-121.89,9.7194,1
924,37.49,-121.92,5.1643,1
925,37.48,-121.92,5.3813,1
926,37.47,-121.92,6.0878,1
927,37.47,-121.91,6.867999999999999,1
928,37.55,-122.03,6.992000000000001,1
929,37.55,-122.03,4.9118,1
930,37.55,-122.04,4.4357,1
931,37.54,-122.04,4.9464,1
932,37.54,-122.05,5.2882,1
933,37.55,-122.05,5.1321,1
934,37.53,-122.04,3.9667,1
935,37.5,-122.04,3.1696,1
936,37.54,-122.06,5.0838,1
937,37.54,-122.03,4.8214,1
938,37.54,-122.03,4.1406,1
939,37.53,-122.04,3.7364,1
940,37.54,-122.02,3.535,1
941,37.54,-122.03,5.0739,1
942,37.53,-122.03,3.256,1
943,37.53,-122.01,6.0667,1
944,37.53,-122.02,5.7072,1
945,37.51,-122.0,4.9867,1
946,37.72,-121.92,5.1437,1
947,37.72,-121.92,5.347,1
948,37.71,-121.91,5.7233,1
949,37.72,-121.93,4.4697,1
950,37.72,-121.93,4.9107,1
951,37.71,-121.93,4.2281,1
952,37.71,-121.94,5.0143,1
953,37.71,-121.96,7.2494,1
954,37.64,-121.92,5.1406,1
955,37.66,-121.93,8.3337,1
956,37.69,-121.92,7.316,1
957,37.66,-121.9,6.4994,1
958,37.68,-121.92,7.2211,1
959,37.7,-121.93,4.4087,1
960,37.69,-121.91,5.9345,1
961,37.68,-121.91,6.1770000000000005,1
962,37.68,-121.91,5.817,1
963,37.69,-121.91,6.3132,1
964,37.68,-121.89,6.3373,1
965,37.68,-121.88,7.332999999999999,1
966,37.68,-121.89,6.2918,1
967,37.67,-121.88,6.5214,1
968,37.67,-121.88,6.4524,1
969,37.67,-121.89,6.0604,1
970,37.67,-121.89,6.5285,1
971,37.67,-121.9,7.2639,1
972,37.67,-121.9,7.4353,1
973,37.66,-121.88,3.1127,1
974,37.66,-121.87,2.4896,1
975,37.66,-121.87,5.0677,1
976,37.66,-121.89,2.1187,1
977,37.64,-121.88,10.9506,1
978,37.57,-121.87,7.0691,1
979,37.67,-121.87,5.5,1
980,37.67,-121.87,4.9879,1
981,37.68,-121.85,6.8132,1
982,37.66,-121.85,5.6399,1
983,37.66,-121.86,4.1597,1
984,37.66,-121.87,5.7519,1
985,37.66,-121.84,5.6417,1
986,37.72,-121.85,10.3203,1
987,37.73,-121.82,4.3472,1
988,37.7,-121.86,6.6827,1
989,37.69,-121.89,3.62,1
990,37.65,-121.77,7.3588,1
991,37.61,-121.62,5.7239,1
992,37.77,-121.61,4.2083,1
993,37.7,-121.72,6.1023,1
994,37.71,-121.73,3.9864,1
995,37.71,-121.75,4.8624,1
996,37.74,-121.77,9.1531,1
997,37.7,-121.8,4.7361,1
998,37.69,-121.8,5.4324,1
999,37.69,-121.82,4.9375,1
1000,37.69,-121.76,3.3841,1
1001,37.68,-121.77,3.5532,1
1002,37.69,-121.78,3.3618,1
1003,37.69,-121.78,4.3533,1
1004,37.69,-121.79,4.5357,1
1005,37.7,-121.76,5.7068,1
1006,37.69,-121.75,3.7212,1
1007,37.68,-121.75,5.2443,1
1008,37.68,-121.76,4.2361,1
1009,37.68,-121.76,3.1856,1
1010,37.68,-121.73,5.4496,1
1011,37.68,-121.78,3.0222,1
1012,37.68,-121.77,2.6667,1
1013,37.68,-121.76,3.7301,1
1014,37.68,-121.77,4.6806,1
1015,37.67,-121.77,5.7907,1
1016,37.67,-121.76,6.3705,1
1017,37.67,-121.78,5.2649,1
1018,37.67,-121.79,6.0797,1
1019,37.67,-121.78,4.8571,1
1020,37.66,-121.78,3.8523,1
1021,37.66,-121.79,5.98,1
1022,38.69,-119.78,2.45,1
1023,38.72,-119.93,2.2417,1
1024,38.52,-120.0,3.15,1
1025,38.48,-120.56,3.4609,1
1026,38.45,-120.59,3.0,1
1027,38.46,-120.55,3.2031,1
1028,38.45,-120.55,2.5208,1
1029,38.43,-120.55,2.3549,1
1030,38.55,-120.25,3.0125,1
1031,38.54,-120.79,2.05,1
1032,38.51,-120.8,3.125,1
1033,38.5,-120.65,2.65,1
1034,38.47,-120.76,3.5,1
1035,38.45,-120.88,2.5476,1
1036,38.43,-120.79,3.9107,1
1037,38.44,-120.69,4.2917,1
1038,38.5,-120.93,3.3393,1
1039,38.42,-120.97,4.3029,1
1040,38.37,-120.87,2.8125,1
1041,38.34,-120.98,3.5508,1
1042,38.32,-120.88,3.2589,1
1043,38.26,-120.93,3.2937,1
1044,38.42,-120.72,3.0465,1
1045,38.38,-120.77,2.3125,1
1046,38.38,-120.72,2.525,1
1047,38.4,-120.66,3.175,1
1048,38.42,-120.65,2.6078,1
1049,38.39,-120.62,2.7399,1
1050,38.36,-120.69,2.7236,1
1051,38.34,-120.71,4.4531,1
1052,38.31,-120.8,3.2135,1
1053,39.76,-121.83,3.1142,1
1054,39.76,-121.82,3.0068,1
1055,39.78,-121.86,3.0905,1
1056,39.77,-121.85,1.9362,1
1057,39.76,-121.84,2.3155,1
1058,39.76,-121.86,2.0094,1
1059,39.76,-121.89,3.07,1
1060,39.74,-121.88,1.6785,1
1061,39.75,-121.87,3.6625,1
1062,39.75,-121.86,3.5046,1
1063,39.74,-121.87,3.9,1
1064,39.75,-121.85,1.8095,1
1065,39.74,-121.85,2.2833,1
1066,39.74,-121.85,1.5633,1
1067,39.73,-121.85,3.4191,1
1068,39.73,-121.85,0.9393,1
1069,39.74,-121.86,1.1019,1
1070,39.75,-121.84,1.7284,1
1071,39.74,-121.84,2.2621,1
1072,39.74,-121.83,2.575,1
1073,39.75,-121.8,4.3309,1
1074,39.75,-121.82,3.0253,1
1075,39.75,-121.82,3.2016,1
1076,39.75,-121.8,3.1125,1
1077,39.73,-121.79,3.0625,1
1078,39.71,-121.78,2.125,1
1079,39.73,-121.82,2.2925,1
1080,39.73,-121.84,1.6797,1
1081,39.73,-121.84,1.5481,1
1082,39.73,-121.84,0.987,1
1083,39.72,-121.84,0.9566,1
1084,39.73,-121.84,1.3672,1
1085,39.73,-121.83,2.0064,1
1086,39.72,-121.85,1.6911,1
1087,39.72,-121.83,1.6827,1
1088,39.7,-121.81,1.5863,1
1089,39.73,-121.82,1.7426,1
1090,39.72,-121.82,1.5064,1
1091,39.71,-121.81,2.0288,1
1092,39.82,-121.87,4.5032,1
1093,39.71,-121.89,3.7007,1
1094,39.79,-121.97,3.5735,1
1095,39.68,-121.84,3.5375,1
1096,39.64,-121.8,2.8306,1
1097,39.66,-121.77,4.712,1
1098,39.59,-121.74,2.3833,1
1099,39.59,-121.9,3.0625,1
1100,39.88,-121.75,2.7143,1
1101,39.82,-121.68,3.5189,1
1102,40.06,-121.54,2.4028,1
1103,39.97,-121.51,2.3036,1
1104,39.86,-121.59,2.8657,1
1105,39.83,-121.58,2.2419,1
1106,39.8,-121.6,2.4537,1
1107,39.79,-121.62,2.5374,1
1108,39.82,-121.59,2.3507,1
1109,39.83,-121.6,2.3079,1
1110,39.82,-121.63,2.6147,1
1111,39.79,-121.6,2.567,1
1112,39.79,-121.59,1.625,1
1113,39.78,-121.59,1.4048,1
1114,39.78,-121.59,2.1838,1
1115,39.77,-121.6,1.875,1
1116,39.77,-121.61,2.963,1
1117,39.78,-121.63,2.6823,1
1118,39.8,-121.57,2.1912,1
1119,39.78,-121.57,2.0458,1
1120,39.77,-121.59,2.3068,1
1121,39.79,-121.58,2.7863,1
1122,39.76,-121.57,2.0882,1
1123,39.76,-121.58,3.1061,1
1124,39.76,-121.58,1.7875,1
1125,39.75,-121.59,2.2,1
1126,39.77,-121.6,2.3403,1
1127,39.76,-121.6,1.8245,1
1128,39.76,-121.61,2.5428,1
1129,39.77,-121.62,1.8125,1
1130,39.76,-121.65,3.0,1
1131,39.76,-121.63,2.8182,1
1132,39.76,-121.62,1.7788,1
1133,39.75,-121.62,1.0625,1
1134,39.75,-121.63,1.8616,1
1135,39.74,-121.64,2.3711,1
1136,39.71,-121.71,3.0660000000000003,1
1137,39.66,-121.66,2.9625,1
1138,39.69,-121.56,3.13,1
1139,39.74,-121.57,2.4623,1
1140,39.74,-121.59,2.3798,1
1141,39.75,-121.6,1.9766,1
1142,39.68,-121.6,2.3958,1
1143,39.83,-121.5,1.6948,1
1144,39.72,-121.41,2.3895,1
1145,39.61,-121.39,2.8871,1
1146,39.65,-121.24,2.3684,1
1147,39.55,-121.19,1.4896,1
1148,39.52,-121.36,2.3917,1
1149,39.52,-121.56,1.7708,1
1150,39.52,-121.56,1.7308,1
1151,39.53,-121.56,1.5771,1
1152,39.6,-121.54,2.1467,1
1153,39.54,-121.46,2.9562,1
1154,39.52,-121.49,3.9028,1
1155,39.5,-121.44,3.0446,1
1156,39.49,-121.47,3.2174,1
1157,39.51,-121.47,2.6921,1
1158,39.53,-121.53,4.5156,1
1159,39.52,-121.53,2.4821,1
1160,39.52,-121.53,2.9688,1
1161,39.51,-121.54,2.502,1
1162,39.51,-121.52,2.334,1
1163,39.51,-121.55,2.0357,1
1164,39.51,-121.55,0.8024,1
1165,39.51,-121.55,1.1607,1
1166,39.51,-121.56,1.3654,1
1167,39.51,-121.56,1.6352,1
1168,39.5,-121.57,1.5714,1
1169,39.52,-121.58,1.9956,1
1170,39.51,-121.58,1.6389,1
1171,39.5,-121.58,2.1658,1
1172,39.5,-121.62,1.6346,1
1173,39.52,-121.61,1.8661,1
1174,39.53,-121.65,1.4833,1
1175,39.48,-121.57,0.8252,1
1176,39.5,-121.55,1.0585,1
1177,39.5,-121.54,1.3289,1
1178,39.49,-121.53,1.5313,1
1179,39.48,-121.54,1.8047,1
1180,39.47,-121.54,2.4952,1
1181,39.48,-121.55,2.2045,1
1182,39.49,-121.49,2.9965,1
1183,39.5,-121.52,3.2833,1
1184,39.49,-121.52,2.6563,1
1185,39.48,-121.52,2.0455,1
1186,39.45,-121.55,1.3611,1
1187,39.44,-121.53,2.6071,1
1188,39.44,-121.55,1.7727,1
1189,39.43,-121.52,2.3566,1
1190,39.4,-121.46,2.425,1
1191,39.39,-121.39,3.0208,1
1192,39.33,-121.54,2.5313,1
1193,39.39,-121.59,2.1776,1
1194,39.37,-121.67,1.9943,1
1195,39.35,-121.65,1.7552,1
1196,39.34,-121.67,2.6607,1
1197,39.32,-121.65,2.7891,1
1198,39.36,-121.69,2.3224,1
1199,39.37,-121.7,1.7885,1
1200,39.36,-121.7,1.91,1
1201,39.36,-121.7,2.0474,1
1202,39.36,-121.69,1.8355,1
1203,39.38,-121.74,2.3243,1
1204,39.33,-121.8,2.5259,1
1205,39.42,-121.71,2.2813,1
1206,39.41,-121.71,2.1728,1
1207,39.4,-121.75,2.4943,1
1208,39.48,-121.79,3.3929,1
1209,38.15,-120.46,2.3816,1
1210,38.12,-120.55,2.5,1
1211,38.09,-120.56,2.3654,1
1212,38.07,-120.55,2.9063,1
1213,38.07,-120.54,2.2875,1
1214,37.97,-120.67,2.6528,1
1215,38.09,-120.46,3.0,1
1216,38.24,-120.79,2.9821,1
1217,38.2,-120.9,2.0472,1
1218,38.16,-120.88,4.0109,1
1219,38.11,-120.91,3.636,1
1220,38.12,-120.76,3.8488,1
1221,38.28,-120.65,2.1382,1
1222,38.24,-120.72,2.5473,1
1223,38.19,-120.67,2.0417,1
1224,38.2,-120.57,2.6417,1
1225,38.25,-120.43,2.4583,1
1226,38.39,-120.56,2.6667,1
1227,38.41,-120.54,2.5667,1
1228,38.42,-120.42,2.7344,1
1229,38.33,-120.41,3.024,1
1230,38.31,-120.55,1.625,1
1231,38.35,-120.57,2.2604,1
1232,38.21,-120.36,2.8208,1
1233,38.23,-120.34,3.75,1
1234,38.26,-120.33,4.4063,1
1235,38.25,-120.34,2.9821,1
1236,38.23,-120.37,2.6942,1
1237,38.25,-120.37,2.5352,1
1238,38.29,-120.27,3.3542,1
1239,38.31,-120.27,3.075,1
1240,38.42,-120.19,3.125,1
1241,39.03,-121.91,2.7841,1
1242,38.99,-122.0,2.9489,1
1243,39.0,-122.13,2.2754,1
1244,39.15,-121.99,2.7137,1
1245,39.22,-122.04,3.2625,1
1246,39.25,-122.08,3.017,1
1247,39.1,-122.33,2.25,1
1248,39.15,-122.2,3.125,1
1249,39.13,-122.09,2.331,1
1250,39.34,-122.05,2.875,1
1251,39.31,-122.17,2.5625,1
1252,39.3,-122.51,1.7463,1
1253,39.21,-122.01,2.2679,1
1254,39.21,-122.01,2.5556,1
1255,39.21,-122.01,2.4559,1
1256,39.3,-121.96,2.1845,1
1257,38.03,-121.65,3.4402,1
1258,38.03,-121.63,3.6694,1
1259,38.04,-121.63,3.2619,1
1260,38.0,-121.73,5.0016,1
1261,38.0,-121.72,4.9618,1
1262,37.98,-121.72,5.0468,1
1263,37.98,-121.68,3.6411,1
1264,37.98,-121.7,5.1041,1
1265,37.99,-121.71,3.3558,1
1266,37.99,-121.67,4.375,1
1267,37.93,-121.68,1.6554,1
1268,37.94,-121.7,2.8828,1
1269,37.95,-121.69,3.8125,1
1270,37.96,-121.7,3.2813,1
1271,37.93,-121.66,4.7426,1
1272,37.91,-121.7,4.8958,1
1273,37.93,-121.7,2.2216,1
1274,37.95,-121.74,5.7104,1
1275,37.93,-121.7,4.6587,1
1276,37.91,-121.6,5.1017,1
1277,37.9,-121.6,6.9051,1
1278,37.86,-121.61,3.691,1
1279,37.85,-121.64,4.4583,1
1280,38.01,-121.8,2.2532,1
1281,38.01,-121.81,2.2361,1
1282,38.01,-121.81,2.2639,1
1283,38.02,-121.82,2.2361,1
1284,38.01,-121.82,2.1719,1
1285,38.01,-121.82,1.5988,1
1286,38.01,-121.82,3.4722,1
1287,38.02,-121.84,0.536,1
1288,38.01,-121.78,4.4491,1
1289,38.01,-121.79,3.1728,1
1290,38.0,-121.79,3.6118,1
1291,38.01,-121.8,2.7234,1
1292,38.01,-121.8,3.5179,1
1293,38.0,-121.78,5.3245,1
1294,38.01,-121.77,3.9861,1
1295,37.99,-121.81,4.8194,1
1296,37.99,-121.81,5.1435,1
1297,37.98,-121.82,5.0164,1
1298,38.01,-121.82,2.6364,1
1299,38.0,-121.82,2.8466,1
1300,38.0,-121.81,2.905,1
1301,38.0,-121.82,4.4583,1
1302,38.0,-121.85,4.2647,1
1303,38.0,-121.85,2.0411,1
1304,38.0,-121.83,2.5495,1
1305,38.0,-121.83,4.8359,1
1306,37.99,-121.83,4.9167,1
1307,37.99,-121.83,4.4853,1
1308,37.99,-121.83,4.7566,1
1309,38.0,-121.83,1.7161,1
1310,37.99,-121.84,3.3625,1
1311,37.99,-121.84,4.6029,1
1312,37.99,-121.83,5.6779,1
1313,38.0,-121.79,2.5893,1
1314,37.99,-121.79,5.6506,1
1315,37.99,-121.79,5.7321,1
1316,38.0,-121.8,3.5368,1
1317,37.99,-121.8,5.5,1
1318,37.99,-121.77,5.4409,1
1319,38.03,-121.88,4.1111,1
1320,38.04,-121.9,1.2024,1
1321,38.04,-121.86,1.3958,1
1322,38.02,-121.87,2.7083,1
1323,38.03,-121.88,2.0,1
1324,38.03,-121.9,2.0034,1
1325,38.02,-121.88,2.5737,1
1326,38.02,-121.89,3.3371,1
1327,38.02,-121.9,3.6154,1
1328,38.02,-121.87,3.1389,1
1329,38.0,-121.88,4.1947,1
1330,38.01,-121.88,2.7374,1
1331,38.01,-121.89,4.2227,1
1332,38.0,-121.88,5.3098,1
1333,38.0,-121.86,3.5857,1
1334,38.0,-121.86,5.25,1
1335,37.99,-121.89,4.1016,1
1336,37.99,-121.88,5.5676,1
1337,38.0,-121.87,4.8542,1
1338,37.99,-121.87,4.9783,1
1339,38.01,-121.89,3.0042,1
1340,38.02,-121.9,2.1417,1
1341,38.01,-121.9,4.6628,1
1342,38.02,-121.92,5.102,1
1343,38.01,-121.89,4.0972,1
1344,38.01,-121.9,3.5129,1
1345,38.0,-121.9,4.1094,1
1346,38.0,-121.9,6.0497,1
1347,38.01,-121.92,6.1237,1
1348,38.01,-121.93,5.3363,1
1349,38.02,-121.93,5.1337,1
1350,38.03,-121.95,4.0767,1
1351,38.03,-121.94,1.4871,1
1352,38.02,-121.96,3.016,1
1353,38.02,-121.95,2.1013,1
1354,38.02,-121.94,2.7907,1
1355,38.03,-121.92,3.5436,1
1356,38.02,-121.92,4.2067,1
1357,38.02,-121.91,3.4817,1
1358,38.04,-121.97,2.5833,1
1359,38.03,-121.97,3.7043,1
1360,38.05,-121.98,3.3661,1
1361,38.02,-122.02,4.8693,1
1362,38.03,-122.0,6.0424,1
1363,38.02,-122.14,2.0523,1
1364,38.03,-122.14,2.5795,1
1365,38.02,-122.13,2.9583,1
1366,38.01,-122.13,1.8523,1
1367,38.01,-122.14,4.5,1
1368,38.01,-122.13,2.1974,1
1369,38.0,-122.13,2.5481,1
1370,38.02,-122.16,5.1265,1
1371,38.01,-122.11,3.1711,1
1372,38.01,-122.11,3.3831,1
1373,38.0,-122.12,4.2042,1
1374,38.01,-122.12,3.9519,1
1375,38.01,-122.12,3.609,1
1376,38.01,-122.12,4.1189,1
1377,38.02,-122.09,3.8824,1
1378,38.02,-122.1,3.6523,1
1379,38.0,-122.07,3.625,1
1380,38.0,-122.09,5.2015,1
1381,38.0,-122.11,5.76,1
1382,37.99,-122.08,5.0509,1
1383,37.99,-122.09,5.4496,1
1384,37.99,-122.11,5.1297,1
1385,37.99,-122.11,4.3875,1
1386,37.97,-122.08,6.6579,1
1387,37.97,-122.09,6.9961,1
1388,37.98,-122.11,6.135,1
1389,37.98,-122.09,5.6875,1
1390,37.99,-122.12,4.675,1
1391,37.97,-122.1,5.6931,1
1392,37.96,-122.1,4.3571,1
1393,37.96,-122.1,6.3699,1
1394,37.99,-122.07,4.5401,1
1395,37.98,-122.07,4.0154,1
1396,37.97,-122.07,3.7262,1
1397,37.96,-122.07,5.0172,1
1398,37.96,-122.06,4.2917,1
1399,37.96,-122.08,6.0859,1
1400,37.95,-122.06,4.7386,1
1401,37.95,-122.07,4.5893,1
1402,37.95,-122.08,5.0672,1
1403,37.95,-122.08,4.8702,1
1404,37.96,-122.07,5.0445,1
1405,37.96,-122.06,3.9816,1
1406,37.95,-122.05,4.175,1
1407,37.94,-122.05,2.5459,1
1408,37.94,-122.06,2.5268,1
1409,37.94,-122.07,3.5057,1
1410,37.94,-122.07,2.892,1
1411,37.93,-122.08,5.0761,1
1412,37.94,-122.08,4.725,1
1413,37.94,-122.07,4.475,1
1414,37.95,-122.09,6.0265,1
1415,37.94,-122.09,6.1922,1
1416,38.0,-122.04,3.2484,1
1417,37.99,-122.04,3.2,1
1418,37.99,-122.04,4.125,1
1419,37.97,-122.05,6.1359,1
1420,37.99,-122.06,2.8043,1
1421,37.99,-122.06,1.8229,1
1422,38.0,-122.05,3.7333,1
1423,38.0,-122.05,2.3462,1
1424,37.98,-122.03,1.3894,1
1425,37.97,-122.04,2.3152,1
1426,38.0,-122.03,5.7295,1
1427,38.01,-122.03,4.5707,1
1428,37.99,-122.04,3.8897,1
1429,37.98,-122.03,3.6042,1
1430,38.0,-122.02,4.6375,1
1431,37.99,-122.03,4.9022,1
1432,37.99,-122.02,4.45,1
1433,37.99,-122.03,4.59,1
1434,37.98,-122.03,3.4531,1
1435,37.98,-122.01,3.5179,1
1436,37.98,-122.01,4.317,1
1437,37.98,-122.0,5.1118,1
1438,37.97,-122.0,5.1021,1
1439,37.97,-122.01,3.6449,1
1440,37.98,-122.02,2.8456,1
1441,37.98,-122.02,3.4187,1
1442,37.99,-122.0,5.4607,1
1443,37.98,-122.0,5.0915,1
1444,37.98,-121.99,4.4536,1
1445,37.97,-121.99,6.2135,1
1446,37.98,-122.0,4.9219,1
1447,37.98,-122.0,4.525,1
1448,37.98,-122.01,4.0507,1
1449,37.99,-122.01,3.7841,1
1450,37.96,-121.95,6.1436,1
1451,37.97,-121.97,6.1168,1
1452,37.97,-121.97,5.0092,1
1453,37.96,-121.97,4.7891,1
1454,37.96,-121.96,5.2145,1
1455,37.95,-121.96,3.6133,1
1456,37.96,-121.98,3.65,1
1457,37.97,-121.97,5.7512,1
1458,37.97,-121.98,5.9617,1
1459,37.97,-121.98,5.2442,1
1460,37.97,-121.99,5.1333,1
1461,37.97,-121.99,4.6071,1
1462,37.96,-122.0,3.7,1
1463,37.96,-122.0,4.5833,1
1464,37.95,-121.96,3.0859,1
1465,37.95,-121.97,5.431,1
1466,37.96,-121.98,3.1573,1
1467,37.96,-121.99,7.6166,1
1468,37.96,-121.99,5.5872,1
1469,37.95,-121.98,6.7371,1
1470,37.95,-121.98,6.7821,1
1471,37.97,-122.01,5.3794,1
1472,37.97,-122.02,4.0,1
1473,37.97,-122.03,3.25,1
1474,37.97,-122.04,2.9861,1
1475,37.97,-122.03,2.9915,1
1476,37.96,-122.04,2.9097,1
1477,37.97,-122.04,2.5841,1
1478,37.97,-122.04,3.1968,1
1479,37.96,-122.04,2.2411,1
1480,37.96,-122.05,3.8456,1
1481,37.96,-122.04,3.6964,1
1482,37.96,-122.04,1.837,1
1483,37.95,-122.05,3.1838,1
1484,37.95,-122.05,5.4482,1
1485,37.95,-122.01,6.0901,1
1486,37.96,-122.02,6.6727,1
1487,37.96,-122.03,2.1083,1
1488,37.95,-122.03,3.1719,1
1489,37.95,-122.02,2.4519,1
1490,37.95,-122.03,4.9485,1
1491,37.95,-122.02,5.6642,1
1492,37.94,-122.02,4.2569,1
1493,37.94,-122.01,6.7061,1
1494,37.94,-122.02,4.125,1
1495,37.94,-122.01,6.0704,1
1496,37.94,-122.01,6.3809,1
1497,37.95,-122.0,6.8145,1
1498,37.93,-122.01,7.5898,1
1499,37.95,-122.04,3.1406,1
1500,37.94,-122.04,5.6292,1
1501,37.94,-122.05,4.6602,1
1502,37.95,-122.04,4.7188,1
1503,37.95,-122.05,2.85,1
1504,37.94,-122.03,5.5777,1
1505,37.93,-122.03,6.0918,1
1506,37.93,-122.05,4.0473,1
1507,37.93,-122.05,4.45,1
1508,37.92,-122.05,4.7094,1
1509,37.92,-122.02,7.4713,1
1510,37.92,-122.03,6.5847,1
1511,37.91,-122.01,7.6877,1
1512,37.91,-122.03,5.0362,1
1513,37.91,-122.06,4.1612,1
1514,37.9,-122.06,2.6998,1
1515,37.89,-122.06,3.1002,1
1516,37.93,-122.07,5.0255,1
1517,37.93,-122.07,3.7433,1
1518,37.92,-122.07,4.4312,1
1519,37.92,-122.08,4.4561,1
1520,37.92,-122.08,6.195,1
1521,37.91,-122.07,5.0391,1
1522,37.91,-122.07,3.6833,1
1523,37.9,-122.08,5.0499,1
1524,37.91,-122.09,7.0895,1
1525,37.89,-122.07,4.3864,1
1526,37.89,-122.08,6.2924,1
1527,37.9,-122.08,5.1097,1
1528,37.89,-122.07,5.5636,1
1529,37.89,-122.07,5.6558,1
1530,37.88,-122.06,6.5378,1
1531,37.87,-122.05,6.7192,1
